age,job,default,balance,housing,loan,month,duration,campaign,previous,poutcome,y
39,4,0,1836,0,0,1,902,3,0,3,1
50,4,0,2050,0,0,1,158,3,0,3,0
46,0,0,660,0,0,1,740,2,0,3,1
57,7,0,53,0,0,1,86,2,0,3,0
43,6,0,5704,1,0,1,139,2,0,3,0
53,4,0,269,0,0,1,347,2,0,3,0
43,4,0,136,0,0,1,120,2,0,3,0
48,9,0,7020,0,0,1,80,2,0,3,0
49,4,0,178,0,0,1,174,2,0,3,0
41,9,0,3432,0,0,1,140,3,0,3,0
51,1,0,187,1,0,1,277,3,0,3,0
30,6,0,1495,0,0,1,898,2,0,3,0
34,4,0,681,0,0,1,637,2,0,3,1
59,5,0,0,0,0,1,142,2,0,3,0
38,4,0,184,0,0,1,224,2,0,3,0
32,9,0,0,0,0,1,254,2,0,3,0
46,1,0,398,1,1,1,128,2,0,3,0
54,3,0,0,0,0,1,189,2,0,3,0
48,4,0,3766,0,0,1,206,2,0,3,0
54,4,0,787,0,0,1,90,2,0,3,0
30,1,0,4749,0,0,1,220,2,0,3,0
36,4,0,163,0,0,1,311,2,0,3,0
43,4,0,1304,0,0,1,501,2,0,3,1
33,3,0,580,0,0,1,209,2,0,3,0
34,7,0,2956,0,0,1,835,2,0,3,1
42,4,0,3718,1,0,1,50,2,0,3,0
33,4,0,2915,0,0,1,126,2,0,3,0
40,4,0,3812,0,0,1,58,4,0,3,0
49,1,0,739,1,0,1,182,2,0,3,0
51,7,0,122,0,1,1,499,2,0,3,0
35,4,0,146,0,0,1,720,2,0,3,1
44,4,0,1858,0,0,1,113,4,0,3,0
36,4,1,36,0,0,1,836,4,0,3,1
50,1,0,616,1,0,1,439,6,0,3,0
60,5,0,1145,0,0,1,167,2,0,3,0
50,4,0,535,0,0,1,102,2,0,3,0
31,9,0,338,0,0,1,184,2,0,3,0
56,7,1,-8,0,0,1,159,2,0,3,0
41,9,0,680,0,0,1,117,2,0,3,0
39,3,0,94,0,0,1,181,2,0,3,0
49,1,0,-42,0,0,1,585,4,0,3,0
34,4,0,0,0,0,1,139,2,0,3,0
41,4,0,103,0,1,1,65,2,0,3,0
45,4,0,1,0,0,1,490,2,0,3,1
46,4,0,765,0,0,1,71,2,0,3,0
35,9,0,118,0,0,1,358,2,0,3,0
37,9,0,4965,0,0,1,222,2,0,3,0
37,3,0,1863,0,0,1,163,2,0,3,0
37,4,0,392,0,0,1,115,2,0,3,0
45,4,0,142,0,1,1,99,4,0,3,0
43,6,1,385,0,0,1,359,2,0,3,0
44,6,0,313,0,0,1,211,4,0,3,0
45,1,0,2433,0,0,1,133,2,0,3,0
50,9,0,1412,0,0,1,131,3,0,3,0
59,3,0,96,0,0,1,88,2,0,3,0
52,1,0,1364,1,0,1,164,2,0,3,0
47,11,0,270,0,0,1,467,2,0,3,0
39,4,0,5988,1,1,1,225,2,0,3,0
47,9,0,2480,0,0,1,763,2,0,3,1
42,4,0,24780,0,0,1,184,2,0,3,0
57,9,0,29,0,0,1,122,2,0,3,0
55,5,0,628,0,1,1,123,2,0,3,0
30,4,0,2876,0,0,1,103,4,0,3,0
42,9,0,14282,1,0,1,649,4,0,3,1
36,9,0,577,0,0,1,88,2,0,3,0
48,4,0,249,0,0,1,293,6,0,3,0
34,1,0,182,0,0,1,938,2,0,3,1
56,3,0,801,0,0,1,931,4,0,3,0
52,9,0,3151,0,0,1,89,2,0,3,0
35,4,0,533,0,0,1,221,12,0,3,0
54,1,0,506,1,0,1,126,2,0,3,0
45,1,0,333,0,1,1,166,2,0,3,0
40,4,0,0,0,0,1,641,6,0,3,1
44,9,0,1901,0,0,1,165,2,0,3,0
52,9,0,2079,0,0,1,68,2,0,3,0
55,1,0,6134,0,0,1,127,2,0,3,0
58,9,0,1191,0,0,1,78,2,0,3,0
47,4,0,-1,0,0,1,302,4,0,3,0
43,4,0,-127,0,0,1,400,2,0,3,0
53,1,0,1138,1,0,1,375,2,0,3,0
35,4,0,284,0,1,1,258,2,0,3,0
40,9,0,311,0,0,1,738,2,0,3,1
34,3,0,265,0,0,1,329,2,0,3,0
48,7,0,483,0,0,1,119,2,0,3,0
55,4,0,0,0,0,1,341,2,0,3,0
58,5,0,13189,0,1,1,181,2,0,3,0
35,4,0,249,1,0,1,127,2,0,3,0
43,4,0,0,0,0,1,124,2,0,3,0
39,4,0,1112,0,0,1,232,2,0,3,0
60,5,0,957,0,0,1,224,2,0,3,0
59,5,0,1390,0,1,1,148,2,0,3,0
55,9,0,689,1,0,1,174,4,0,3,0
55,5,0,0,1,0,1,113,4,0,3,0
48,9,0,855,0,0,1,68,4,0,3,0
48,7,0,35,0,0,1,232,4,0,3,0
53,3,0,421,0,0,1,376,4,0,3,0
30,4,0,1119,0,0,1,199,7,0,3,0
41,4,0,501,0,0,1,150,4,0,3,0
60,1,0,2221,0,0,1,2191,2,0,3,0
49,7,0,153,0,0,1,123,4,0,3,0
41,9,0,55,1,0,1,185,4,0,3,0
32,4,0,-352,0,1,1,275,5,0,3,0
60,0,0,1025,0,0,1,388,8,0,3,0
31,6,0,33,0,0,1,165,4,0,3,0
33,4,0,849,1,0,1,89,2,0,3,0
39,11,0,6999,0,0,1,111,2,0,3,0
60,4,0,151,0,0,1,160,4,0,3,0
54,9,0,320,0,0,1,254,4,0,3,0
32,9,0,560,0,0,1,1044,4,0,3,1
33,9,0,764,0,0,1,244,2,0,3,0
46,9,0,250,0,0,1,84,2,0,3,0
37,3,0,1558,0,0,1,499,2,0,3,0
48,4,0,174,0,0,1,290,2,0,3,0
48,0,0,490,0,0,1,136,2,0,3,0
42,9,0,135,0,0,1,384,2,0,3,0
47,9,0,3973,0,0,1,732,2,0,3,0
37,9,0,566,1,0,1,168,2,0,3,0
33,9,0,3059,0,1,1,482,2,0,3,1
57,4,0,0,0,0,1,100,6,0,3,0
30,4,0,1403,0,0,1,136,4,0,3,0
59,5,0,136,0,0,1,301,4,0,3,0
30,4,0,7788,0,0,1,391,4,0,3,0
31,9,0,200,0,0,1,315,2,0,3,0
56,7,0,144,0,0,1,184,2,0,3,0
49,4,0,0,0,0,1,44,2,0,3,0
35,9,0,0,1,0,1,411,2,0,3,0
42,4,0,9261,1,0,1,120,2,0,3,0
36,9,0,361,0,0,1,188,4,0,3,0
46,9,0,3133,0,0,1,411,3,0,3,0
49,4,0,322,0,0,1,72,4,0,3,0
56,5,0,334,0,0,1,128,2,0,3,0
32,9,0,145,0,0,1,135,2,0,3,0
48,1,0,783,0,1,1,90,2,0,3,0
50,10,0,0,1,0,1,102,2,0,3,0
31,4,0,8279,0,0,1,533,2,0,3,0
44,4,0,22,1,0,1,265,2,0,3,0
48,7,0,473,0,1,1,198,2,0,3,0
36,9,0,129,1,0,1,64,2,0,3,0
59,1,0,638,0,0,1,170,2,0,3,0
41,4,0,0,0,0,1,438,2,0,3,0
58,1,0,47,0,0,1,281,2,0,3,0
59,5,0,263,0,0,1,601,2,0,3,0
57,5,0,0,1,0,1,83,2,0,3,0
46,4,0,51,0,0,1,39,9,0,3,0
48,9,0,1939,1,1,1,163,2,0,3,0
36,4,0,2660,0,0,1,252,2,0,3,0
40,9,0,57,0,1,1,102,4,0,3,0
46,6,0,716,0,0,1,131,2,0,3,0
48,1,0,2054,1,0,1,127,2,0,3,0
50,6,0,3025,0,1,1,168,3,0,3,0
32,6,0,1423,0,0,1,1249,4,0,3,1
33,4,0,1097,0,1,1,308,4,0,3,0
46,1,0,248,0,1,1,196,2,0,3,0
60,5,0,1720,0,0,1,115,5,0,3,0
32,4,0,421,0,0,1,851,6,0,3,0
37,9,1,-56,1,0,1,291,4,0,3,0
43,2,0,1109,1,0,1,64,4,0,3,0
57,9,0,624,0,0,1,224,4,0,3,0
46,1,0,874,0,0,1,996,1,0,3,1
57,4,0,163,0,0,1,83,3,0,3,0
36,4,0,900,0,0,1,499,4,0,3,0
32,9,0,1068,0,0,1,175,4,0,3,0
48,0,0,4459,1,0,1,536,1,0,3,0
43,4,0,690,1,0,1,171,3,0,3,0
37,4,0,2401,0,0,1,203,7,0,3,0
51,9,0,223,0,0,1,132,3,0,3,0
52,1,0,10,0,0,1,588,3,0,3,0
48,1,0,0,0,0,1,311,5,0,3,0
32,6,0,286,1,0,1,175,1,0,3,0
47,4,0,324,0,1,1,72,1,0,3,0
50,9,0,75,1,0,1,101,1,0,3,0
32,4,0,6359,0,0,1,184,1,0,3,0
58,5,0,4,0,1,1,147,1,0,3,0
45,6,0,140,1,0,1,192,3,0,3,0
49,1,0,141,0,0,1,275,1,0,3,0
50,0,0,-79,0,1,1,138,7,0,3,0
32,9,0,2556,0,0,1,269,3,0,3,0
38,4,0,178,0,0,1,170,3,0,3,0
30,9,0,1081,0,0,1,377,2,0,3,0
46,9,0,363,1,0,1,209,3,0,3,0
50,9,0,10757,1,0,1,276,3,0,3,0
31,4,0,130,0,0,1,160,1,0,3,0
36,9,0,46,1,0,1,459,3,0,3,0
35,9,0,-116,0,1,1,339,2,0,3,0
53,9,0,1225,0,0,1,70,2,0,3,0
46,3,0,0,0,0,1,322,5,0,3,0
34,11,0,4535,0,0,1,54,3,0,3,0
33,8,0,422,0,0,1,406,3,0,3,0
50,9,0,-70,0,0,1,386,2,0,3,0
46,1,1,575,0,0,1,127,3,0,3,0
45,5,0,22,0,1,1,276,3,0,3,0
55,2,0,41923,0,0,1,69,3,0,3,0
42,9,0,446,0,0,1,286,3,0,3,0
40,4,0,713,0,0,1,433,3,0,3,0
41,4,0,911,0,0,1,292,2,0,3,0
39,9,0,425,1,0,1,562,3,0,3,0
35,4,0,0,0,0,1,543,4,0,3,0
46,9,0,225,0,0,1,530,5,0,3,0
43,4,0,5926,0,0,1,685,2,0,3,0
49,0,0,284,1,0,1,131,3,0,3,0
38,9,0,180,0,0,1,258,7,0,3,0
59,0,0,64343,0,0,1,45,4,0,3,0
42,3,0,128,0,0,1,492,2,0,3,0
48,1,0,1203,0,0,1,61,5,0,3,0
48,9,0,504,0,1,1,227,3,0,3,0
46,3,0,1085,0,0,1,265,8,0,3,0
49,4,0,651,0,1,1,79,3,0,3,0
32,9,0,374,0,0,1,119,6,0,3,0
42,4,0,60,0,0,1,426,3,0,3,0
32,4,0,71,0,0,1,80,3,0,3,0
45,7,0,38,1,0,1,307,3,0,3,0
34,4,0,2576,1,1,1,236,4,0,3,0
32,9,0,500,0,0,1,105,6,0,3,0
44,4,0,4333,0,0,1,68,6,0,3,0
38,7,0,5003,0,0,1,275,9,0,3,0
46,1,0,0,0,0,1,178,4,0,3,0
41,9,0,-832,0,0,1,226,5,0,3,0
52,1,0,2091,0,0,1,181,2,0,3,0
44,9,0,339,1,1,1,244,3,0,3,0
52,9,0,1815,0,0,1,131,3,0,3,0
46,9,0,0,0,0,1,132,2,0,3,0
30,4,0,223,0,0,1,106,3,0,3,0
39,4,0,0,0,0,1,135,2,0,3,0
48,7,0,2850,1,0,1,107,3,0,3,0
50,0,0,706,1,0,1,1250,4,0,3,1
51,1,0,7098,0,0,1,1471,7,0,3,1
30,4,0,5389,0,0,1,1456,3,0,3,1
57,9,0,4043,1,0,1,122,4,0,3,0
54,1,0,6812,1,0,1,108,3,0,3,0
56,5,0,0,0,1,1,110,4,0,3,0
38,9,0,1097,0,1,1,186,3,0,3,0
31,9,0,418,0,0,1,67,6,0,3,0
51,7,0,0,0,0,1,297,8,0,3,0
39,9,0,94,0,0,1,70,2,0,3,0
51,4,0,10077,0,0,1,93,2,0,3,0
34,4,0,291,0,0,1,91,2,0,3,0
49,0,0,0,0,0,1,301,2,0,3,0
49,1,0,2635,0,0,1,88,2,0,3,0
35,9,0,1055,1,0,1,261,2,0,3,0
47,1,0,1660,0,0,1,187,2,0,3,0
52,3,0,420,0,0,1,139,4,0,3,0
50,0,0,106,0,1,1,59,2,0,3,0
37,0,0,2505,0,0,1,420,3,0,3,0
43,4,0,11754,0,0,1,352,2,0,3,0
42,4,0,-323,1,0,1,135,2,0,3,0
48,9,0,791,0,0,1,219,2,0,3,0
38,4,0,3813,0,0,1,117,2,0,3,0
52,2,0,0,0,0,1,82,2,0,3,0
41,9,0,634,0,0,1,122,2,0,3,0
41,4,0,0,0,0,1,91,2,0,3,0
37,4,0,649,0,0,1,64,2,0,3,0
45,1,0,2603,1,1,1,235,2,0,3,0
36,2,0,67,0,0,1,67,2,0,3,0
34,8,0,873,1,0,1,267,2,0,3,0
30,9,0,2283,0,0,1,74,2,0,3,0
38,4,0,-34,1,0,1,131,2,0,3,0
55,9,1,284,1,0,1,78,2,0,3,0
33,4,0,340,0,0,1,402,2,0,3,0
31,9,0,40,0,0,1,123,2,0,3,0
32,3,0,1349,1,0,1,132,2,0,3,0
34,9,0,674,1,0,1,587,2,0,3,1
48,9,0,566,0,0,1,51,3,0,3,0
43,9,0,1663,0,0,1,185,2,0,3,0
35,9,0,20,1,1,1,51,2,0,3,0
45,9,0,1732,0,0,1,163,2,0,3,0
56,4,0,3120,1,0,1,666,2,0,3,0
40,9,0,1076,0,0,1,326,2,0,3,0
51,6,0,183,0,1,1,292,2,0,3,0
39,9,0,1104,0,0,1,395,2,0,3,1
31,9,0,54,0,0,1,137,2,0,3,0
47,0,0,3070,0,0,1,663,4,0,3,1
30,3,0,868,0,0,1,387,2,0,3,0
39,9,0,4765,1,0,1,108,2,0,3,0
58,10,0,2690,0,0,1,142,2,0,3,0
38,0,0,46,0,0,1,48,2,0,3,0
49,1,0,406,1,1,1,253,2,0,3,0
47,9,0,3690,0,0,1,228,2,0,3,0
30,9,0,371,0,0,1,124,2,0,3,0
35,4,0,260,0,0,1,358,2,0,3,0
52,9,0,204,0,0,1,134,2,0,3,0
48,1,0,205,0,0,1,239,2,0,3,0
36,4,0,5340,1,0,1,113,4,0,3,0
48,9,0,-347,0,1,1,84,2,0,3,0
31,4,0,424,0,1,1,224,2,0,3,0
34,9,0,60,0,0,1,274,2,0,3,0
33,2,0,595,0,0,1,22,2,0,3,0
35,9,0,463,1,0,1,309,4,0,3,0
33,9,0,20,1,0,1,131,2,0,3,0
45,6,0,3098,1,0,1,159,2,0,3,0
52,4,0,741,0,0,1,63,2,0,3,0
39,4,0,1572,0,0,1,1462,4,0,3,0
42,9,0,77,0,1,1,152,2,0,3,0
53,9,0,234,0,0,1,103,2,0,3,0
31,9,0,246,0,0,1,159,2,0,3,0
46,0,0,311,0,0,1,225,6,0,3,0
52,0,0,635,0,0,1,228,4,0,3,0
57,5,0,283,0,0,1,123,2,0,3,0
60,9,0,804,0,0,1,36,2,0,3,0
54,4,0,3395,0,0,1,199,2,0,3,0
49,9,0,597,1,1,1,154,2,0,3,0
31,4,0,546,0,0,1,147,2,0,3,0
50,9,0,684,1,0,1,1834,2,0,3,0
58,5,0,312,0,0,1,398,2,0,3,0
46,9,0,4023,1,0,1,131,2,0,3,0
55,1,0,1086,1,0,1,148,2,0,3,0
40,9,0,0,0,0,1,674,2,0,3,1
52,4,0,0,0,0,1,306,4,0,3,0
55,3,0,17,0,0,1,196,2,0,3,0
45,9,0,1738,0,0,1,114,2,0,3,0
50,1,0,-54,1,0,1,46,2,0,3,0
34,9,0,4953,0,0,1,235,2,0,3,0
53,7,0,-363,1,0,1,201,2,0,3,0
47,1,0,124,0,0,1,76,2,0,3,0
43,4,0,10273,0,0,1,359,2,0,3,0
36,4,0,1477,0,0,1,71,2,0,3,0
59,0,0,1675,0,1,1,113,2,0,3,0
32,9,0,12,0,0,1,173,2,0,3,0
50,1,0,4108,1,0,1,526,2,0,3,1
60,4,0,0,0,0,1,401,3,0,3,1
45,1,0,-485,1,0,1,122,2,0,3,0
32,9,0,0,0,0,1,268,2,0,3,0
36,0,0,540,0,1,1,95,2,0,3,0
36,4,0,613,0,0,1,86,2,0,3,0
59,0,1,-131,0,0,1,144,2,0,3,0
32,4,0,1390,0,0,1,116,2,0,3,0
32,4,0,1010,0,0,1,67,2,0,3,0
58,5,0,13,0,0,1,92,4,0,3,0
30,9,0,-232,0,1,1,118,2,0,3,0
33,9,0,277,0,0,1,155,2,0,3,0
44,4,0,597,1,0,1,137,2,0,3,0
47,0,0,1265,0,0,1,137,2,0,3,0
33,9,0,83,0,0,1,165,2,0,3,0
34,4,0,1048,0,0,1,73,2,0,3,0
35,4,0,616,0,1,1,92,2,0,3,0
40,9,0,153,0,0,1,125,2,0,3,0
35,4,0,175,1,0,1,257,2,0,3,0
36,4,0,1318,1,0,1,100,2,0,3,0
59,5,0,-471,0,0,1,86,6,0,3,0
38,4,0,470,0,0,1,87,2,0,3,0
36,4,0,170,0,0,1,493,2,0,3,0
57,6,0,7747,0,0,1,102,2,0,3,0
30,9,0,-127,0,0,1,76,3,0,3,0
56,4,0,79,0,0,1,82,2,0,3,0
35,9,0,1654,0,0,1,169,2,0,3,0
33,9,0,3107,0,1,1,181,2,0,3,0
42,4,0,100,0,0,1,64,2,0,3,0
47,4,0,4495,0,0,1,156,8,0,3,0
42,4,0,441,0,0,1,296,9,0,3,0
30,6,0,694,0,0,1,185,4,0,3,0
32,3,0,3469,0,0,1,306,2,0,3,0
55,4,0,543,0,0,1,61,2,0,3,0
46,5,0,23,1,1,1,122,2,0,3,0
54,11,0,10,0,0,1,150,2,0,3,0
38,9,0,369,0,0,1,365,8,0,3,0
58,9,0,641,0,0,1,229,2,0,3,0
50,7,0,5569,0,0,1,103,4,0,3,0
35,9,0,5059,0,1,1,115,2,0,3,0
46,4,0,1514,0,0,1,94,2,0,3,0
47,4,0,5999,1,0,1,90,2,0,3,0
51,1,0,2315,0,0,1,111,2,0,3,0
32,4,0,663,1,0,1,106,4,0,3,0
60,3,0,2008,0,0,1,105,2,0,3,0
30,9,0,14355,0,0,1,244,2,0,3,0
50,9,0,423,0,0,1,204,4,0,3,0
42,6,0,-1781,1,1,1,197,2,0,3,0
31,9,0,-556,1,0,1,115,2,0,3,0
45,9,0,983,1,0,1,155,2,0,3,0
55,3,0,4235,0,0,1,973,4,0,3,0
46,3,0,1175,0,0,1,181,2,0,3,0
35,9,0,176,0,0,1,77,2,0,3,0
53,1,0,787,1,1,1,119,2,0,3,0
32,9,0,150,0,1,1,231,2,0,3,0
33,9,0,35,0,0,1,346,4,0,3,0
45,6,0,1288,0,0,1,399,6,0,3,0
56,1,0,317,0,0,1,112,7,0,3,0
45,9,0,970,0,0,1,216,4,0,3,0
32,9,0,-23,0,1,1,152,5,0,3,0
34,3,0,1969,0,0,1,252,4,0,3,0
37,4,0,200,0,0,1,259,4,0,3,0
40,9,0,998,0,0,1,133,7,0,3,0
56,9,0,1093,0,0,1,89,4,0,3,0
51,4,0,15904,0,0,1,504,4,0,3,0
45,1,0,1583,1,0,1,84,7,0,3,0
35,2,0,753,0,0,1,187,4,0,3,0
38,4,0,112,1,0,1,266,4,0,3,0
36,4,0,812,0,0,1,99,4,0,3,0
50,3,0,152,0,0,1,107,4,0,3,0
52,1,0,1515,0,0,1,20,4,0,3,0
45,1,0,9680,0,0,1,89,4,0,3,0
30,4,0,3330,0,0,1,109,6,0,3,0
51,1,0,0,0,0,1,228,6,0,3,0
48,0,0,1403,0,0,1,76,2,0,3,0
39,4,0,2666,0,0,1,96,2,0,3,0
45,2,0,169,0,0,1,391,4,0,3,0
32,4,0,4291,0,0,1,1321,9,0,3,1
57,9,0,6822,0,0,1,797,2,0,3,1
50,1,0,1176,0,0,1,281,2,0,3,0
30,9,1,1,0,0,1,407,4,0,3,0
36,9,0,0,0,0,1,171,2,0,3,0
49,1,0,0,1,0,1,76,3,0,3,0
50,1,0,123,1,0,1,276,2,0,3,0
56,6,0,445,0,0,1,59,2,0,3,0
55,5,0,173,0,0,1,168,2,0,3,0
37,4,0,489,1,0,1,205,5,0,3,0
32,4,0,577,0,0,1,101,2,0,3,0
60,1,0,3462,0,0,1,125,2,0,3,0
32,4,0,1966,0,0,1,436,4,0,3,0
48,9,0,309,0,0,1,190,2,0,3,0
48,1,0,1791,0,0,1,63,2,0,3,0
53,6,0,20,1,0,1,218,2,0,3,0
45,2,0,770,0,0,1,65,2,0,3,0
53,4,0,349,0,0,1,146,2,0,3,0
60,7,0,6557,0,0,1,214,2,0,3,0
56,7,0,4719,1,1,1,82,4,0,3,0
33,4,0,3915,0,0,1,65,4,0,3,0
33,4,0,1308,0,0,1,194,6,0,3,0
37,9,0,5239,0,0,1,67,2,0,3,0
37,9,0,5733,1,0,1,105,4,0,3,0
53,1,0,1388,0,0,1,139,4,0,3,0
40,9,0,192,0,0,1,266,2,0,3,0
37,1,0,359,0,1,1,3422,2,0,3,0
36,9,0,333,0,0,1,44,2,0,3,0
57,0,0,46,0,0,1,238,2,0,3,0
44,4,0,71,1,0,1,142,2,0,3,0
44,9,0,1371,0,0,1,159,3,0,3,0
34,4,0,834,0,0,1,182,2,0,3,0
55,0,0,2430,1,0,1,231,2,0,3,0
51,4,0,2125,0,1,1,20,2,0,3,0
47,7,0,675,0,0,1,152,2,0,3,0
57,4,0,320,0,0,1,76,2,0,3,0
31,9,0,754,0,0,1,145,2,0,3,0
57,4,0,4547,0,0,1,314,4,0,3,0
41,6,0,231,0,0,1,352,2,0,3,1
46,0,0,22,1,0,1,414,4,0,3,0
58,5,0,225,0,0,1,122,6,0,3,0
35,4,0,416,0,0,1,163,4,0,3,0
61,3,0,746,0,0,1,108,4,0,3,0
33,9,0,1500,0,0,1,133,4,0,3,0
57,5,0,4490,0,0,1,101,2,0,3,0
51,5,0,0,0,0,1,131,4,0,3,0
46,9,0,2098,0,0,1,110,2,0,3,0
35,9,0,632,0,0,1,141,1,0,3,0
30,4,0,0,0,0,1,74,1,0,3,0
31,4,0,53,1,0,1,165,3,0,3,0
31,9,0,319,0,1,1,446,1,0,3,0
59,4,0,1002,0,0,1,201,2,0,3,0
48,4,0,399,0,1,1,126,1,0,3,0
50,9,0,3176,0,0,1,670,1,0,3,1
56,5,0,255,0,0,1,481,1,0,3,0
55,1,0,7303,1,0,1,166,3,0,3,0
46,9,0,-824,1,0,1,429,3,0,3,1
33,4,0,584,1,0,1,269,3,0,3,0
56,1,0,1214,0,1,1,105,1,0,3,0
31,4,0,676,0,0,1,1182,1,0,3,1
41,6,0,0,0,0,1,408,1,0,3,0
57,5,0,256,0,0,1,198,4,0,3,0
55,7,0,224,0,0,1,180,3,0,3,0
42,3,0,83,0,1,1,184,1,0,3,0
43,4,0,-334,1,0,1,291,1,0,3,0
52,4,0,-803,1,0,1,131,3,0,3,0
45,4,0,724,1,1,1,117,1,0,3,0
40,4,0,1038,0,0,1,162,5,0,3,0
34,4,0,2611,0,0,1,235,8,0,3,0
49,9,0,790,1,0,1,324,3,0,3,0
36,9,0,651,0,0,1,876,1,0,3,1
36,4,0,0,1,1,1,122,5,0,3,0
33,9,0,-479,0,0,1,235,1,0,3,0
31,1,0,196,0,0,1,248,1,0,3,0
33,4,0,5,1,0,1,12,1,0,3,0
35,4,0,15298,0,0,1,642,3,0,3,0
44,4,0,10950,1,0,1,84,1,0,3,0
45,9,0,2657,0,0,1,895,3,0,3,1
56,5,0,1956,0,0,1,126,2,0,3,0
32,9,0,554,0,0,1,520,3,0,3,0
34,9,0,0,0,0,1,181,3,0,3,0
59,7,0,927,0,0,1,1934,2,0,3,0
36,4,0,2813,1,0,1,88,3,0,3,0
50,1,0,283,1,0,1,226,3,0,3,0
33,4,0,605,0,0,1,452,3,0,3,0
48,9,0,127,0,1,1,524,5,0,3,0
45,9,0,760,0,0,1,95,2,0,3,0
31,4,0,55,0,0,1,124,3,0,3,0
45,7,0,1181,1,0,1,141,3,0,3,0
43,9,0,5145,0,0,1,51,7,0,3,0
32,7,0,3360,1,1,1,365,5,0,3,0
41,4,0,3831,1,0,1,243,7,0,3,0
32,4,0,474,1,0,1,90,3,0,3,0
35,9,0,374,1,1,1,72,5,0,3,0
59,5,0,6,0,0,1,448,3,0,3,0
53,4,0,1945,0,0,1,262,7,0,3,0
32,4,0,312,0,0,1,37,3,0,3,0
51,0,0,101,0,0,1,217,3,0,3,0
36,4,0,227,0,1,1,336,4,0,3,0
56,5,0,3149,0,0,1,142,3,0,3,0
54,7,0,1059,0,0,1,147,3,0,3,0
42,9,0,219,1,1,1,186,3,0,3,0
34,9,0,649,0,0,1,124,3,0,3,0
45,1,0,1192,0,0,1,260,3,0,3,0
30,9,0,0,0,0,1,111,5,0,3,0
46,7,0,678,0,0,1,96,3,0,3,0
47,1,0,0,0,0,1,293,4,0,3,0
33,9,0,5235,0,0,1,67,3,0,3,0
34,9,0,7487,0,0,1,534,2,0,3,0
40,9,0,162,0,0,1,256,3,0,3,0
41,4,0,768,0,0,1,229,3,0,3,0
54,4,0,2819,0,0,1,123,3,0,3,0
38,9,0,740,0,0,1,259,3,0,3,0
33,9,0,2376,0,0,1,278,3,0,3,0
48,7,0,0,0,0,1,163,5,0,3,0
37,4,0,171,1,1,1,250,3,0,3,0
50,1,0,506,1,0,1,430,4,0,3,0
33,9,0,801,0,0,1,341,5,0,3,1
51,3,0,1138,0,0,1,265,3,0,3,0
49,1,0,2316,0,0,1,35,4,0,3,0
55,9,0,1097,1,0,1,191,4,0,3,0
56,1,0,0,0,0,1,152,6,0,3,0
56,5,0,654,0,1,1,93,4,0,3,0
34,4,0,5334,0,0,1,385,4,0,3,0
37,4,0,410,0,0,1,542,3,0,3,0
32,4,0,183,1,0,1,112,3,0,3,0
33,9,0,6419,0,0,1,419,3,0,3,0
30,9,0,0,0,0,1,82,3,0,3,0
34,9,0,555,1,0,1,144,18,0,3,0
43,4,0,248,0,0,1,229,4,0,3,0
53,7,0,1713,1,0,1,160,3,0,3,0
52,0,0,5122,0,1,1,218,7,0,3,0
34,10,0,0,0,0,1,201,6,0,3,0
48,0,0,2,0,0,1,152,6,0,3,0
48,1,0,174,1,1,1,36,8,0,3,0
52,9,0,5102,0,0,1,117,2,0,3,0
37,9,0,3,1,0,1,90,5,0,3,0
47,6,0,231,0,0,1,88,2,0,3,0
53,4,0,2327,0,0,1,94,2,0,3,0
33,4,0,2126,0,0,1,174,2,0,3,0
32,9,0,449,0,0,1,231,2,0,3,0
31,2,0,37,0,0,1,73,2,0,3,0
35,4,0,-4,0,0,1,129,2,0,3,0
30,7,0,1785,0,0,1,108,2,0,3,0
41,9,0,1517,0,0,1,193,3,0,3,1
47,4,0,7,0,0,1,175,2,0,3,0
44,9,0,326,1,0,1,108,2,0,3,0
58,11,0,208,0,0,1,121,2,0,3,0
51,1,0,507,1,0,1,85,2,0,3,0
31,4,0,18,0,0,1,82,2,0,3,0
33,3,0,0,0,0,1,138,2,0,3,0
37,9,0,980,0,0,1,1306,5,0,3,1
58,4,0,648,0,0,1,110,2,0,3,0
60,4,0,73,0,0,1,243,2,0,3,1
45,4,0,5450,0,0,1,188,2,0,3,0
44,10,0,178,0,0,1,126,2,0,3,0
36,4,0,162,1,0,1,75,2,0,3,0
52,1,0,409,0,0,1,137,2,0,3,0
41,9,0,2123,0,0,1,130,2,0,3,0
52,1,0,900,0,0,1,117,2,0,3,0
34,9,0,161,0,1,1,61,2,0,3,0
55,5,0,2325,1,1,1,87,7,0,3,0
32,9,0,9608,0,0,1,114,4,0,3,0
34,4,1,38,0,0,1,52,11,0,3,0
50,1,0,-98,0,1,1,550,2,0,3,0
45,1,0,162,0,0,1,130,2,0,3,0
31,4,0,30,0,0,1,161,2,0,3,0
32,9,0,3333,0,0,1,50,4,0,3,0
31,9,0,659,1,0,1,135,2,0,3,0
57,7,0,2893,0,0,1,207,2,0,3,0
53,7,0,-3,0,0,1,133,2,0,3,0
32,4,0,0,0,0,1,282,4,0,3,0
56,4,0,66721,0,0,1,442,2,0,3,0
31,1,0,379,0,0,1,299,5,0,3,0
31,4,0,2978,1,0,1,146,2,0,3,0
51,1,0,872,0,0,1,82,2,0,3,0
32,9,0,5204,0,0,1,31,2,0,3,0
